ISIN,name,country,dscode
NL0000440444,EMIS EUROMARKETING INFO.,NL,730983
NL0000440477,ROODMICROTEC NV,NL,741499
NL0000440584,ORDINA NV,NL,741609
NL0000440618,NEWAYS ELECTRIC INTL.,NL,741467
NL0000440667,GOUDA VUURVAST HLDG.NV,NL,745099
NL0000440782,P.&C. GROUP NV,NL,998410
NL0000440824,GROOTHANDEL C DUTCH NV,NL,702362
NL0000440899,VHS ONROEREND NV,NL,998422
NL0000440949,WEWELER NV,NL,741955
NL0000441012,WOLFF HANDELMIJ,NL,998419
NL0000441202,FREE RECORD SHOP,NL,505082
NL0000441335,LCI TECHNOLOGY GROUP,NL,772818
NL0000441343,KUHNE & HEITZ NV,NL,755381
NL0000441475,NEDSCHROEF HOLDINGS KON.,NL,756832
NL0000441616,SIMAC TECHNIEK NV,NL,729499
NL0000441889,WELNA NV,NL,307074
NL0000442309,VILENZO INTERNATIONAL NV,NL,307075
NL0000442366,VAN MELLE NV,NL,998416
NL0000442523,KONINKLIJKE BRILL NV,NL,899432
NL0000817179,SLIGRO FOOD GROUP NV,NL,504959
NL0000852531,KENDRION NV,NL,932895
NL0000852564,AALBERTS NV,NL,749352
NL0000852580,KON.BOSKALIS WSTM.NV,NL,922358
NL0000852861,CORPORATE EXPRESS NV,NL,929136
NL0000853091,GETRONICS NV,NL,929460
NL0000886968,AMT HOLDING,NL,50692U
NL0000888691,AMG ADVD.METALLURG.GP.,NL,50788M
NL0006005662,VEDIOR NV,NL,897451
NL0006007247,XEIKON,NL,897915
NL0006129264,TELE2 NETHERLANDS HLDG.,NL,270079
NL0006144495,RELX NV,NL,981526
NL0006144503,SUPER DE BOER,NL,745052
NL0006237562,ARCADIS NV,NL,301773
NL0006292906,BATENBURG TECHNIEK,NL,932777
NL0006294274,EURONEXT,FR,8912GY
NL0006294290,ZIGGO,NL,86971F
NL0006327322,NEDFIELD,NL,916698
NL0009103530,MEDIQ NV,NL,308273
NL0009169515,DGB GROUP NV,NL,932783
NL0009197771,DPA GROUP NV,NL,697057
NL0009269109,HEIJMANS NV,NL,309341
NL0009272137,ESPERITE NV,NL,68154T
NL0009294552,DELTA LLOYD GROUP NV,NL,68214F
NL0009312842,MKB NEDSENSE NV,NL,698258
NL0009391242,HYDRATEC INDUSTRIES NV,NL,896676
NL0009412683,WAVIN,NL,41271K
NL0009432491,KONINKLIJKE VOPAK NV,NL,278066
NL0009508720,LBI INTERNATIONAL NV,NL,41029T
NL0009739416,POSTNL NV,NL,681714
NL0009767532,ACCELL GROUP NV,NL,688324
NL0009822014,NEW SOURCES ENERGY NV,NL,741527
NL0009901610,ENVIPCO HOLDING NV,NL,685172
NL0010200358,GRONTMIJ NV,NL,998414
NL0010273215,ASML HOLDING NV,NL,152001
NL0010273694,AMATHEON AGRI,FR,88069H
NL0010389508,TIE KINETIX NV,NL,276825
NL0010391025,PHARMING GROUP NV,NL,698852
NL0010395208,NUTRECO NV,NL,897320
NL0010545679,LAVIDE HOLDING NV,NL,690103
NL0010556726,IEX GROUP,NL,998418
NL0010558797,OCI NV,NL,88054J
NL0010583399,CORBION,NL,933025
NL0010627865,SNOWWORLD,NL,308444
NL0010661864,VALUE8 NV,NL,719610
NL0010696704,NOVISOURCE,NL,932779
NL0010773842,NN GROUP,NL,8914QL
NL0010776944,BRUNEL INTL.NV,NL,897486
NL0010801007,IMCD GROUP,NL,8916Y6
NL0010832176,ARGENX SE,BE,8917JF
NL0010886891,ROYAL IMTECH,NL,916108
NL0010937058,INTERTRUST GROUP HOLDING,NL,8664Y4
NL0010937066,GRANDVISION,NL,9310FD
NL0010998878,LUCASBOLS,NL,9293V3
NL0011279492,FLOW TRADERS,NL,9749G6
NL0011323407,KIADIS,NL,96622V
NL0011333752,ALTICE EUROPE NV,NL,8732Q7
NL0011509294,CURETIS,NL,8708W5
NL0011660485,SIF HOLDING,NL,8900MR
NL0011794037,KON.AHOLD DLHZ.NV,NL,916642
NL0011821202,ING GROEP,NL,531865
NL0011821392,SIGNIFY NV,NL,7418Z9
NL0011832811,FORFARMERS,NL,7418LH
NL0011872643,ASR NEDERLAND,NL,7493HR
NL0011872650,BASIC-FIT,NL,7493HQ
NL0012015705,JUST EAT TAKEAWAY COM NV,NL,2600CP
NL0012047823,AVANTIUM NV,NL,51268X
NL0012294466,VOLKERWESSELS WI,NL,9068VE
NL0012365084,NSI,NL,676754
NL0012756316,NIBC HOLDING NV,NL,9278QK
NL0012817175,ALFEN NV,NL,9278T2
NL0012866412,BE SEMICONDUCTOR INDS.,NL,866096
NL0012969182,ADYEN NV,NL,9307KF
NL0013267909,AKZO NOBEL NV,NL,912643
NL0013332471,TOM TOM NV,NL,31102D
ZM0000000037,ZCCM INVESTMENTS HDG.,FR,692167
